Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|[TCP:options-md5header:7e7e0c93dc0bfeaf9919397238246357]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-uto:corrupt},)-|[TCP:seq:2106399810]-tamper{TCP:urgptr:corrupt}-|[TCP:urgptr:7860]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-altchksumopt:replace:}(duplicate,))-|[TCP:ack:451938473]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:34074}(duplicate(tamper{TCP:options-mss:corrupt},),)-|[TCP:sport:53236:4]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:options-md5header:6444d2929c894a2232fc297093fe6324]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:34074}(tamper{TCP:window:corrupt},)-|[TCP:chksum:53600]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:40730}-|[TCP:ack:3084653400]-tamper{TCP:options-mss:replace:930}-|,1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|[TCP:ack:1917637860]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-md5header:corrupt}(duplicate(duplicate,tamper{TCP:chksum:corrupt}),)-|[TCP:reserved:2]-tamper{TCP:urgptr:replace:18401}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:dataofs:12]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:chksum:replace:45234}-|[TCP:dport:57280]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:urgptr:corrupt},)-|[TCP:sport:29744]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-altchksum:corrupt}(duplicate,),duplicate),)-|[TCP:options-timestamp:3643702145]-tamper{TCP:options-altchksum:replace:10}-|[TCP:dataofs:2:4]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:seq:3203650913]-tamper{TCP:reserved:replace:3}-|",1,[-10]
-10.0,[TCP:options-timestamp:2734544841]-tamper{TCP:options-wscale:replace:2}-|,1,[-10]
-10.0,[TCP:dataofs:6]-duplicate-|[TCP:options-wscale:165]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:dport:replace:3075},)-|[TCP:options-altchksum:189:3]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:True:5}-|[TCP:chksum:5306:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop::0]-|[TCP:sport:9823]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:True}-|[TCP:sport:21042]-tamper{TCP:dataofs:replace:14}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:},),tamper{TCP:options-uto:replace:82}(drop,))-|[TCP:load:__HTTP_REQUEST__]-drop-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(,duplicate)-|[TCP:dport:56447]-tamper{TCP:load:replace:py5n99jx34}-|",1,[-10]
-10.0,[TCP:reserved:0]-fragment{tcp:-1:True}-|[TCP:window:50]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:reserved:corrupt}-|[TCP:reserved:7:0]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(duplicate,)-|[TCP:flags:RA]-duplicate(tamper{TCP:options-altchksum:replace:43},fragment{tcp:-1:True})-|[TCP:chksum:32082]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:chksum:corrupt}-|[TCP:options-timestamp:2507059296]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:options-altchksum:replace:43},fragment{tcp:-1:True})-|[TCP:options-mss:41727]-tamper{TCP:reserved:replace:5}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-altchksum:72:3]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(fragment{tcp:18:False:9},fragment{ip:-1:False:5}(,duplicate)),)-|[TCP:dataofs:15]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:dport:56525]-tamper{TCP:chksum:replace:49020}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:False}(duplicate(,duplicate),),),duplicate)-|[TCP:window:110:4]-tamper{TCP:options-uto:replace:183}(tamper{TCP:dataofs:corrupt},)-|[TCP:seq:3855642755]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-md5header:replace:0c2882685f9005d293cb3a4ff04c3cf6},)-|[TCP:options-altchksum:4:2]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:flags:FPAUCN]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:ack:1908073876]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|[TCP:window:180]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-altchksum:158]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:sport:replace:35880}-|[TCP:window:100]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-sackok:replace:})-|[TCP:options-mss:22971]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:flags:corrupt}-|[TCP:sport:12389]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-uto:230]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False:10}(,tamper{TCP:sport:replace:44750})-|[TCP:chksum:37615]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt}(duplicate,),)-|[TCP:urgptr:65202]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksum:74]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:False},))-|[TCP:options-uto:95]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-uto:57]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:},),tamper{TCP:options-uto:replace:82})-|[TCP:window:100]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:chksum:90]-tamper{TCP:sport:corrupt}-|[TCP:dataofs:15]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|[TCP:reserved:3]-tamper{TCP:reserved:replace:2}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:load:corrupt}(tamper{TCP:dataofs:corrupt},)-|[TCP:options-wscale:126]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt},duplicate)-|[TCP:window:130:2]-duplicate-|",1,[-10]
-10.0,[TCP:options-timestamp:2734544841]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-uto:22]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{ip:-1:True:5}(,fragment{tcp:-1:False}),),),)-|[TCP:dport:28375:0]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-timestamp:2734544841]-tamper{TCP:ack:replace:3172492786}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:16:True:5}(,tamper{TCP:options-uto:replace:106})-|[TCP:sport:2253]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack::0]-duplicate-|[TCP:dataofs:9]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
0.0,[TCP:sport:15886]-|,1,[0]
0.0,"[TCP:options-eol::1]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160},),)-|",1,[0]
0.0,[TCP:chksum:29237:0]-|,1,[0]
0.0,[TCP:options-eol::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::1]-fragment{tcp:-1:False}(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(drop,tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-sack:corrupt}(tamper{TCP:options-uto:replace:184},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop::3]-tamper{TCP:window:replace:190}-|,1,[0]
0.0,[TCP:urgptr:50848]-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:41:True}(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,[TCP:ack:796183127]-|,1,[0]
0.0,[TCP:chksum:2595:4]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:60002}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(,tamper{TCP:sport:replace:54766})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-eol:corrupt},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:chksum:corrupt},tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:options-nop:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksum:252]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sack:corrupt}(tamper{TCP:load:replace:8gtdef5423},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(tamper{TCP:seq:replace:321622481},tamper{TCP:sport:replace:54766})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:15:False:15}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-eol:corrupt},tamper{TCP:sport:corrupt}(drop,))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:2265}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:4075389204}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:window:replace:80},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:112}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-uto:replace:169}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True}(tamper{TCP:chksum:corrupt},tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,[TCP:options-altchksumopt::2]-tamper{TCP:window:replace:80}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:60002}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(tamper{TCP:chksum:corrupt},tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:83fd4c5d0a0147f8c2c8c19679e85f70}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,[TCP:options-nop::3]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:corrupt},drop)-|",1,[0]
0.0,[TCP:options-sack::3]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(tamper{TCP:load:replace:__DNS_REQUEST__},tamper{TCP:sport:replace:54766})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:sport:replace:13541},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,tamper{TCP:urgptr:replace:51391})-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:False:28}(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-sack:corrupt}(tamper{TCP:options-uto:replace:184}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:window:replace:190}(tamper{TCP:reserved:replace:1},)-|",1,[0]
0.0,"[TCP:options-nop::2]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt::3]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:51391}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt::1]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:load:replace:8gtdef5423},)-|",1,[0]
0.0,[TCP:options-nop::2]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:window:replace:190}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:60002}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:159}(duplicate(tamper{TCP:options-sack:replace:},),)-|",1,[0]
0.0,[TCP:options-nop::1]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:load:replace:8gtdef5423},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:83fd4c5d0a0147f8c2c8c19679e85f70}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:2265}(tamper{TCP:urgptr:replace:54928},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:sport:corrupt}(tamper{TCP:options-altchksum:replace:112},))-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(,duplicate))-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:window:replace:80}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(tamper{TCP:options-sackok:replace:},tamper{TCP:sport:replace:54766})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:3380825525}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::1]-duplicate(tamper{TCP:urgptr:replace:51391},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{tcp:-1:True},),duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:window:replace:190}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:window:replace:190}(fragment{tcp:19:True},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:1019576424}-|,1,[0]
0.0,[TCP:options-sack::3]-tamper{TCP:options-md5header:replace:83fd4c5d0a0147f8c2c8c19679e85f70}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:26}(tamper{TCP:seq:replace:321622481},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:169},)-|",1,[0]
0.0,[TCP:options-altchksumopt::1]-tamper{TCP:options-uto:replace:131}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(fragment{tcp:15:False:15}(fragment{tcp:-1:True},drop),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:urgptr:replace:51391}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:load:replace:},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:flags:A]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-uto:86:3]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(,tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,[TCP:options-altchksumopt::2]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop::1]-duplicate(tamper{TCP:urgptr:corrupt},duplicate)-|",1,[0]
0.0,[TCP:load:gg4948jzex]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::2]-fragment{tcp:-1:True}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:40:False}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:window:replace:190}(fragment{tcp:-1:True}(,tamper{TCP:options-mss:corrupt}),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:2045027377}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(tamper{TCP:chksum:corrupt},tamper{TCP:window:replace:40})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:2265}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:28}(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:flags:FSACN]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{ip:-1:False:28}(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:False:5}(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:window:80]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::1]-duplicate(drop,duplicate)-|",1,[0]
0.0,[TCP:options-nop::1]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:ack:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(tamper{TCP:chksum:corrupt}(duplicate,),tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:4075389204}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:41:True}(drop,tamper{TCP:options-uto:replace:159}(duplicate,))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:15691}-|[TCP:options-sackok::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:chksum:corrupt}(tamper{TCP:urgptr:replace:36230},))-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:urgptr:44147]-tamper{TCP:load:replace:8gtdef5423}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:49:True:24}(,tamper{TCP:options-uto:replace:159}(duplicate,))-|",1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:options-sackok:replace:}-|[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:options-sack:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,[TCP:options-md5header:82e13a30dcbed29346e655c6493aba5a]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
