Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}-|[TCP:ack:758550497]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:reserved:0]-tamper{TCP:dport:replace:45779}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:5}(duplicate,),duplicate(tamper{TCP:urgptr:replace:62402}(drop,),))-|[TCP:flags:FSP:2]-tamper{TCP:options-wscale:replace:87}-|",1,[-10]
-10.0,"[TCP:seq:1692894026:0]-tamper{TCP:options-wscale:replace:31}(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate,),)-|[TCP:options-timestamp:3524320858]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}-|[TCP:options-wscale:97:4]-tamper{TCP:ack:replace:1051391882}-|,1,[-10]
-10.0,"[TCP:reserved:0]-tamper{TCP:options-altchksum:replace:167}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:5}(duplicate,),duplicate(tamper{TCP:urgptr:replace:62402}(drop,),))-|[TCP:dataofs:8]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:dataofs:replace:1}(duplicate,),),),),)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:flags:replace:RPAECN}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:True},)-|[TCP:options-wscale:205:2]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:corrupt},)-|[TCP:urgptr:34431]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}-|[TCP:flags:SA:2]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:urgptr:corrupt},)-|[TCP:load::2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},)-|[TCP:sport:22747]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:44812}(tamper{TCP:window:replace:150},)-|[TCP:seq:4141436984]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:sport:corrupt}(drop,)-|[TCP:dataofs:6]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-wscale:95]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:dataofs:replace:2})-|[TCP:options-timestamp:369482949:3]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:11948}-|[TCP:options-mss:19835:3]-drop-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:dataofs:replace:1}(duplicate,),),),),)-|[TCP:options-md5header:88c67e28eb17e8e9cbe1470204039a40]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:load:corrupt}-|[TCP:options-mss:24107]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:options-uto:172]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|[TCP:options-mss:40384]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|[TCP:sport:43033]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-sack:replace:},),)-|[TCP:reserved:1]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FC}(tamper{TCP:reserved:corrupt},)-|[TCP:options-wscale:249]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:options-mss:replace:50352},tamper{TCP:options-mss:replace:2368})-|[TCP:flags:F]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|[TCP:dataofs:14]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:dataofs:3]-fragment{ip:-1:True:5}-|[TCP:dport:13315]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:reserved:2]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-md5header:ae5c1323945b833e3a013b293d59b1e2]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}-|[TCP:reserved:7:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:43ed8be3cee5d189ee8d25599f2293e4}-|[TCP:options-wscale:89:4]-tamper{TCP:load:corrupt}-|,1,[-10]
0.0,[TCP:window:140]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:39}-|,1,[0]
0.0,"[TCP:options-nop::3]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::2]-tamper{TCP:flags:replace:RA}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:flags:FSRUEC]-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,[TCP:options-sack::3]-tamper{TCP:sport:replace:55298}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-mss:replace:17120}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::3]-duplicate(drop,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,[TCP:chksum:50284]-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:5}-|,1,[0]
0.0,[TCP:ack:3569269890]-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:30},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:4}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:12}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:48:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:dport:40838:4]-|,1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,tamper{TCP:options-uto:replace:172}(tamper{TCP:flags:replace:FRUEN},))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:options-altchksum:replace:198},drop)-|",1,[0]
0.0,[TCP:options-timestamp:3756104699]-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:24770}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:chksum:5862]-|,1,[0]
0.0,"[TCP:options-sackok::1]-fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt},tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:replace:99},)-|",1,[0]
0.0,[TCP:dport:61798:3]-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},tamper{TCP:options-uto:replace:172}(tamper{TCP:flags:replace:FRUEN},))-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-mss:replace:17120}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt},tamper{TCP:ack:replace:2437115171})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:replace:99},))-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt}(duplicate,),tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:30}(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:3}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:36807}-|[TCP:options-sack:]-drop-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:30}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-wscale:replace:100},),)-|",1,[0]
0.0,"[TCP:options-sackok::1]-tamper{TCP:flags:replace:RA}(fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:176fc2afe0d73f0d37c538d1b8d8a252}-|,1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(tamper{TCP:options-sack:replace:},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,tamper{TCP:urgptr:replace:56662}(tamper{TCP:flags:replace:FRUEN},))-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:10}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,tamper{TCP:options-uto:replace:172})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:24770}(fragment{tcp:-1:False:30},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:39:True:19}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{ip:25:False:12},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:replace:99}(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:155}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(drop,tamper{TCP:options-sack:replace:}(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt::2]-duplicate(drop,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,[TCP:ack:366145094]-|,1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:2},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:36807}(tamper{TCP:options-timestamp:replace:1828889828},)-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dport:corrupt}(duplicate(drop,),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:replace:157},)-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:dataofs:replace:11},duplicate)-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:46:False:29}-|,1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:options-uto:replace:139}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:24770}(fragment{tcp:-1:True}(tamper{TCP:ack:replace:2368517681},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:188}-|,1,[0]
0.0,[TCP:options-sack::2]-tamper{TCP:seq:replace:1696827830}-|,1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:reserved:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:34c2a4ca0c175cfba2017d00f1be73e3}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:38}(,tamper{TCP:options-uto:replace:172}(tamper{TCP:flags:replace:FRUEN},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-mss:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:99}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:48:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:dport:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:41}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False:5}(tamper{TCP:reserved:corrupt},tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,[TCP:options-sackok::1]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:reserved:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:dport:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:urgptr:replace:30033},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{ip:-1:False:5}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt}(drop,),tamper{TCP:ack:replace:2437115171})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:window:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:236}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:47}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:ack:replace:3938163012}(fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(duplicate,tamper{TCP:options-uto:replace:172})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:F},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:2},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:replace:96}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:options-uto:replace:143}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:replace:99},))-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:options-eol::1]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:53:True}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:False:39}-|,1,[0]
0.0,[TCP:options-sackok::0]-fragment{ip:25:False}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:options-uto:replace:139}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}(tamper{TCP:reserved:corrupt}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-uto:40]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(tamper{TCP:options-sack:corrupt},),)-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-eol:replace:}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:38}(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:24770}(fragment{tcp:-1:True}(tamper{TCP:options-uto:replace:172}(tamper{TCP:flags:replace:FRUEN},),duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(drop,tamper{TCP:options-sack:replace:}(duplicate(,drop),))-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:28}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:1}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:36807}(tamper{TCP:options-timestamp:replace:1828889828}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:6:True}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(,tamper{TCP:options-sack:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:S}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:16861}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:2:True}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:seq:replace:3971825603}(tamper{TCP:reserved:replace:5},),drop)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:cc9f981e358a6986b0cc922bc62d56d2}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:18:False}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-duplicate(tamper{TCP:urgptr:replace:62402},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-wscale:replace:152},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:37}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:39:True}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:options-sack::2]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:replace:157}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:replace:11}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:2},tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:30}(tamper{TCP:options-mss:corrupt}(drop,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:64786}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:True:5})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:36:False}(,tamper{TCP:urgptr:replace:56662}(tamper{TCP:flags:replace:FRUEN},))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9},)-|[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:2654}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:40316}(fragment{tcp:-1:False:30},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:85}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-wscale:replace:99}(tamper{TCP:options-mss:corrupt}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:10:False:41}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(duplicate(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:dport:replace:43357}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:chksum:corrupt},),))-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:30}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True}(fragment{ip:25:False:12},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:seq:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:flags:replace:RA}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:56662}(tamper{TCP:flags:replace:FRUEN},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(duplicate,tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},tamper{TCP:options-uto:replace:172}(tamper{TCP:options-uto:replace:251},))-|",1,[0]
0.0,"[TCP:options-sackok:]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dport:corrupt}(duplicate(drop,),),duplicate)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:ack:replace:858852283},tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:FPACN}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:replace:190},duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:40047}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::1]-tamper{TCP:reserved:replace:2}(tamper{TCP:dataofs:replace:5},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:47:False:23}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::1]-tamper{TCP:options-md5header:replace:c4d661d89e828042369eddf2217ec7d9}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:dport:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:1828889828}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
