Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:2}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:replace:},drop)-|[TCP:options-altchksumopt:]-tamper{TCP:window:replace:60}-|",1,[0]
0.0,"[TCP:dataofs:5]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sackok:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-md5header:replace:d66d711df2e48c34ea5dab994d32d4d1},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:34:True:22}(,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:21:False:49}(,fragment{tcp:49:False:5}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:urgptr:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:43:False:21}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:c0831e899645fc6320b1cdde742ad24a}-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:reserved:replace:2}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:sport:15421]-duplicate(,duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:flags:replace:FRPN}(tamper{TCP:options-timestamp:replace:3164040418}(duplicate(,tamper{TCP:options-wscale:corrupt}),),),)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-mss:corrupt}(tamper{TCP:flags:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:44658}(tamper{TCP:sport:replace:23685}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-timestamp:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:F}(fragment{ip:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:64}(duplicate(drop,),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-mss:35721]-fragment{tcp:31:True:15}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:reserved:corrupt}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:load:replace:}(tamper{TCP:seq:corrupt}(tamper{TCP:flags:corrupt}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:93}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:113}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-nop:replace:}(duplicate(drop,tamper{TCP:flags:replace:R}(fragment{tcp:-1:True},)),),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:seq:corrupt}(tamper{TCP:options-eol:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FRPN}(tamper{TCP:options-timestamp:replace:3164040418}(duplicate(,tamper{TCP:load:corrupt}),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(fragment{ip:-1:True:5}(tamper{TCP:options-altchksumopt:corrupt},),)-|[TCP:options-nop:]-tamper{TCP:options-md5header:replace:0eb9a66431806ecc64b55dbfd80d8354}-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:127}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:29283},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:16:False:5}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:replace:18280}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:replace:4210740672}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:5}-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,"[TCP:urgptr:10025]-duplicate(,tamper{TCP:options-wscale:corrupt})-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-altchksum:replace:175}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:load:replace:}(tamper{TCP:sport:corrupt}(tamper{TCP:options-eol:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True:37}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:chksum:41948]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sackok:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(fragment{tcp:43:False},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:1081484303}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:sport:replace:57692}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:True:12}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-timestamp:replace:3164040418}(duplicate(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False:5},)-|[TCP:options-nop:]-tamper{TCP:dport:replace:2051}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:window:replace:70}(tamper{TCP:seq:corrupt}(tamper{TCP:flags:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:64}(duplicate(drop,),)-|[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:19dfb07b10101865447c86e1ec09dd2c}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-altchksumopt:]-drop-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:b22aefde479d668555c8c53f79666c45}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:chksum:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:21}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:113}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-nop::3]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-mss:replace:29283},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:seq:replace:621511852},tamper{TCP:flags:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:flags:replace:SRPC})-|[TCP:options-eol:]-tamper{TCP:chksum:replace:5305}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:ack:corrupt}(tamper{TCP:window:replace:60}(tamper{TCP:options-mss:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:69}(duplicate(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:load:replace:}(tamper{TCP:sport:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:11:True:5}-|[TCP:load:__HTTP_REQUEST__]-drop-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:flags:corrupt},)-|[TCP:options-altchksumopt:]-fragment{ip:-1:False}-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:seq:replace:3624648574}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},),tamper{TCP:window:replace:80}))-|[TCP:reserved:0:0]-duplicate(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-mss:35721]-tamper{TCP:dataofs:replace:11}(tamper{TCP:ack:replace:1617497044}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:7}-|[TCP:options-sackok:]-duplicate(,tamper{TCP:urgptr:replace:53864})-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:replace:64624}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:39:False:9},)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-sackok::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(fragment{ip:-1:False:49}(fragment{tcp:-1:False},fragment{tcp:49:False:5}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(fragment{ip:-1:True:5}(tamper{TCP:options-altchksumopt:corrupt},),)-|[TCP:ack:378850301]-tamper{TCP:options-md5header:replace:0eb9a66431806ecc64b55dbfd80d8354}-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:options-sack:corrupt}(duplicate(tamper{TCP:options-wscale:replace:118},tamper{TCP:seq:corrupt}(fragment{tcp:1:False},)),))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-timestamp:replace:3164040418}(duplicate(duplicate(tamper{TCP:chksum:replace:54093},),tamper{TCP:load:corrupt}),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:7:True:48}(tamper{TCP:options-altchksumopt:corrupt},),)-|[TCP:options-nop:]-tamper{TCP:options-md5header:replace:56ad07a07030c203c032c8cf4347da34}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:sport:replace:57692}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(fragment{tcp:33:False:16},)-|",1,[0]
0.0,[TCP:urgptr:10025]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:True}(drop,),tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:22}(,drop)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:39:False:9}-|,1,[0]
0.0,"[TCP:load:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|[TCP:options-sackok:]-duplicate(,tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:reserved:replace:4}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:options-nop:]-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:27651}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:64}(duplicate(drop,tamper{TCP:options-sack:corrupt}),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-uto:230:4]-duplicate(,duplicate(,drop))-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:2936708649}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:-1:False:33}-|,1,[0]
0.0,"[TCP:flags:SRPAUE]-tamper{TCP:seq:replace:798414488}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:options-md5header:replace:2e83cfd40df217d66f75519d69306b3d},),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:12}-|,1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True:37}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:flags:replace:FAEC},),)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol::0]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:113}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-nop:replace:}(duplicate(tamper{TCP:flags:replace:R}(fragment{tcp:-1:True},),drop),),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True:5}(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:flags:replace:FRPN}(tamper{TCP:options-timestamp:replace:3164040418}(duplicate(,tamper{TCP:options-wscale:corrupt}),),),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:32}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:52:False:26}(,fragment{tcp:-1:True})-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|[TCP:options-nop:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:19499}(tamper{TCP:sport:replace:23685}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{ip:-1:False:5}(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-md5header:replace:d66d711df2e48c34ea5dab994d32d4d1},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}(fragment{ip:-1:False:2}(duplicate,),)-|[TCP:options-eol:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},),tamper{TCP:window:replace:80}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(drop,),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:20:True:40}(drop,),tamper{TCP:flags:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:154}-|,1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False:49},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:4:True:29}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-altchksumopt::1]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:88}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-nop:corrupt}(tamper{TCP:sport:corrupt}(tamper{TCP:ack:replace:4085231984}(tamper{TCP:reserved:corrupt},),),)-|",1,[0]
0.0,"[TCP:urgptr:10025]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-sackok:]-duplicate(duplicate(,tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dataofs:replace:2}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,"[TCP:options-md5header:3351e2ed1ffcb4a593b051b42b6f6c25]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:43:False},)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:replace:274600989}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:sport:corrupt},)-|[TCP:options-altchksumopt:]-fragment{ip:-1:False}-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:sport:replace:30720}(tamper{TCP:options-md5header:replace:24210a15b5f0e19e1e856d2ad824eb6e},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:sport:replace:1176},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:flags:replace:FSRUCN}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-sack:replace:}(tamper{TCP:options-mss:replace:39978}(tamper{TCP:ack:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{ip:-1:True},tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:flags:replace:FSRUCN}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:sport:replace:50653}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,duplicate)-|[TCP:options-uto:230:4]-duplicate(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},tamper{TCP:chksum:corrupt}(tamper{TCP:dport:replace:58072},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-md5header:replace:b22aefde479d668555c8c53f79666c45},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(tamper{TCP:dataofs:replace:3}(fragment{tcp:-1:False},),fragment{tcp:-1:False}),)-|[TCP:options-altchksumopt:]-tamper{TCP:window:replace:60}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:replace:}(tamper{TCP:options-eol:replace:},),drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-uto:replace:97},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:dport:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:251}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:41706}-|[TCP:options-eol:]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-mss:replace:38838}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:102}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:flags:replace:FSRUCN}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:c0831e899645fc6320b1cdde742ad24a}(tamper{TCP:options-md5header:replace:3f63c6b7067b340ce8c8590de4be9b56},)-|[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:sport:replace:30720}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False:5}(duplicate,duplicate)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-sackok:corrupt},tamper{TCP:options-eol:corrupt}(drop,))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(fragment{tcp:-1:True},),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,)-|[TCP:options-altchksumopt::3]-duplicate-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False:6}(duplicate,)-|",1,[0]
0.0,"[TCP:options-uto:230:4]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|[TCP:options-sackok:]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:ack:corrupt}(drop,),)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-nop::0]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:51:False:22}(,fragment{tcp:-1:True}(fragment{tcp:-1:False},))-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:30:True:8}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:19}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:29283}(tamper{TCP:options-eol:corrupt},),),)-|[TCP:options-eol:]-tamper{TCP:flags:corrupt}-|",1,[0]
