Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:ack:1649059380:3]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|[TCP:urgptr:49181]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:False},)-|[TCP:load:ytx3muupsv]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:corrupt},duplicate(fragment{tcp:-1:True:28},))-|[TCP:chksum:7448]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:reserved:5]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:171]-tamper{TCP:window:replace:150}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{ip:-1:False:5}(duplicate(tamper{TCP:options-nop:replace:},fragment{tcp:58:False:34}),tamper{TCP:chksum:replace:20162})-|[TCP:options-wscale:177]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:ack:2908531861]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False}(duplicate,))-|[TCP:options-sackok::0]-drop-|",1,[-10]
-10.0,[TCP:options-timestamp:3156784195]-fragment{tcp:49:False:29}-|[TCP:seq:4087189146]-tamper{TCP:options-sackok:corrupt}-|[TCP:dataofs:15:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate,)-|[TCP:window:190:1]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,[TCP:options-md5header:f1afce5a32eac5c4d5842053c4d37c25]-tamper{TCP:dport:replace:519}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:options-uto:109:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-altchksum:237]-drop-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:options-mss:48759:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol::0]-drop-|[TCP:options-mss:56717]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:options-mss:17924:4]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate,)-|[TCP:reserved:3:1]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(tamper{TCP:reserved:corrupt},)-|[TCP:reserved:0]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:sport:52074:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksum:71]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,duplicate(fragment{tcp:-1:True:28},tamper{TCP:sport:replace:10105}))-|[TCP:reserved:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-nop:corrupt})-|[TCP:flags:RA]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok::0]-|[TCP:options-uto:202]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol::0]-|[TCP:sport:61113]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,fragment{ip:-1:False})-|[TCP:window:170]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksum:148]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}-|[TCP:options-sack::0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:24:True:12}(,tamper{TCP:options-sack:corrupt})-|[TCP:window:10:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FA}(tamper{TCP:options-wscale:replace:95},)-|[TCP:options-timestamp:3188559277]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:True}(fragment{tcp:-1:True},)-|[TCP:options-md5header:11b112347b6a9397f688441615c8b7ee]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-fragment{tcp:50:False}-|[TCP:dport:23573]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-altchksum:42]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:options-mss:31128]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}-|[TCP:options-uto:121]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:-1:False},fragment{tcp:29:False}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},),)),)-|[TCP:flags:FSAE]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:20:True:10}(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:chksum:12627]-duplicate-|",1,[-10]
-10.0,"[TCP:flags:SA]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:replace:47393},)-|[TCP:options-timestamp:1285020830]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:-1:False},fragment{tcp:29:False}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},),)),)-|[TCP:reserved:3:1]-duplicate-|",1,[-10]
-10.0,[TCP:ack:3507321441:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},),),fragment{tcp:-1:True})-|[TCP:options-timestamp:2177341190]-tamper{TCP:window:replace:70}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:options-wscale:replace:1},tamper{TCP:options-timestamp:replace:3170169963})-|[TCP:sport:24739]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:load:]-tamper{TCP:options-altchksum:replace:204}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:corrupt},tamper{TCP:window:corrupt}(duplicate(,fragment{tcp:-1:False:5}(fragment{tcp:-1:True},)),))-|[TCP:options-nop:]-tamper{TCP:sport:corrupt}-|[TCP:dport:38629]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:160}(duplicate(duplicate(tamper{TCP:options-md5header:replace:3ab9f73496c66524908399484a0fae66},),tamper{TCP:dport:corrupt}(tamper{TCP:window:replace:110},)),)-|[TCP:options-sackok:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-mss:40734]-tamper{TCP:options-wscale:replace:92}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:reserved:replace:4}(tamper{TCP:window:corrupt},),)-|[TCP:options-uto:242]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::0]-|[TCP:options-mss:26531]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:sport:replace:39672},)-|[TCP:dataofs:12]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-nop:corrupt})-|[TCP:options-altchksum:241]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:reserved:replace:7}-|[TCP:options-mss:13911]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
0.0,[TCP:flags:FC]-|,1,[0]
0.0,[TCP:load:__HTTP_REQUEST__:4]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:12:False:27},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,[TCP:dataofs:5:0]-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1312166571}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(drop,)-|",1,[0]
0.0,[TCP:options-altchksumopt::3]-duplicate-|,1,[0]
0.0,[TCP:options-uto:226]-|,1,[0]
0.0,[TCP:options-sack::2]-tamper{TCP:options-timestamp:replace:3284008258}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:61952}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:options-wscale:replace:224})-|",1,[0]
0.0,"[TCP:options-sackok::3]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False:8},)-|",1,[0]
0.0,"[TCP:options-eol::1]-duplicate(,tamper{TCP:dport:replace:51919})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:36}-|,1,[0]
0.0,[TCP:options-timestamp:2527855141]-|,1,[0]
0.0,"[TCP:options-altchksumopt::2]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:61952}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:chksum:43604:2]-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:15:True:7})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:2}(duplicate(tamper{TCP:dport:corrupt},duplicate),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:140}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:options-md5header:replace:f3699714ced9d437e9ca6efee25c093a})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate,)-|[TCP:options-eol::0]-drop-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,duplicate(,duplicate)),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:1917357338}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:222}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:12:False:27}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-md5header:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol::1]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:7:True}(fragment{tcp:-1:False:8},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:5}(duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt::2]-duplicate-|[TCP:options-nop::3]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False}(tamper{TCP:dataofs:replace:3},))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:101}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:14:False:5}-|,1,[0]
0.0,[TCP:options-altchksumopt::2]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:143}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:ack:replace:648588471}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-nop:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:5}(duplicate(fragment{tcp:-1:True},duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:replace:60773}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:replace:2895740582},)-|",1,[0]
0.0,[TCP:options-eol::3]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:21063}(duplicate(tamper{TCP:reserved:corrupt},tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:224}-|,1,[0]
0.0,[TCP:options-altchksumopt::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{ip:-1:False})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:90874115}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dport:replace:51919}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:19:True:22},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True}(drop,)-|",1,[0]
0.0,"[TCP:options-sackok::2]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(drop,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,[TCP:flags:PA:1]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:SRPN}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1312166571}(duplicate(tamper{TCP:options-timestamp:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:14}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:replace:60773}(duplicate(tamper{TCP:sport:replace:21063},tamper{TCP:chksum:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(,duplicate(,duplicate(tamper{TCP:reserved:corrupt},tamper{TCP:seq:corrupt}))))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:12:False:27}(duplicate(tamper{TCP:dport:replace:2645},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:seq:replace:2244755479},tamper{TCP:options-md5header:replace:f3699714ced9d437e9ca6efee25c093a})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},fragment{tcp:15:True:7})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:12:False:27}(duplicate,),)-|[TCP:options-sack:]-tamper{TCP:reserved:replace:4}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:flags:PA:0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:5}(duplicate(fragment{tcp:-1:True}(fragment{tcp:-1:True},tamper{TCP:options-mss:replace:42568}),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:21063}(tamper{TCP:flags:replace:S},)-|",1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:seq:replace:1917357338}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(fragment{tcp:-1:False}(,tamper{TCP:sport:corrupt}),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:36:False},)-|",1,[0]
0.0,[TCP:seq:4069568497]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt::1]-|[TCP:options-nop::2]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:10}-|,1,[0]
0.0,"[TCP:options-altchksumopt::1]-tamper{TCP:options-wscale:replace:224}(tamper{TCP:options-mss:replace:7309},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,[TCP:options-wscale:104]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:options-md5header:replace:f3699714ced9d437e9ca6efee25c093a})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:33}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:27}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:21063}(duplicate(tamper{TCP:options-nop:corrupt},tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:104}(tamper{TCP:options-altchksum:replace:29}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol::2]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt::1]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True:31}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:21063}(duplicate(duplicate(tamper{TCP:options-mss:replace:45622},),tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:replace:2895740582}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:61952}(tamper{TCP:options-sack:replace:}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:2}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksum:181:1]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(fragment{tcp:6:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate,tamper{TCP:dport:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False:1}(fragment{tcp:-1:False:8},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:61952}(tamper{TCP:options-sack:replace:},)-|[TCP:reserved:0]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False}(tamper{TCP:options-sack:corrupt},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:2}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(duplicate(fragment{tcp:-1:False},tamper{TCP:options-nop:replace:}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:replace:60773}(duplicate,)-|[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:replace:60773}(duplicate(fragment{tcp:47:True:23},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:225},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(duplicate(,tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:window:replace:80},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:222}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-nop::2]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt::1]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-wscale:replace:250},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:21063}(duplicate(tamper{TCP:reserved:corrupt},tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:replace:1358591894},)),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:34:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:ack:replace:648588471}(duplicate,)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:35}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:14}(drop,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:43:False:36}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:31:True}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:options-md5header:replace:f3699714ced9d437e9ca6efee25c093a})-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,[TCP:dport:18448]-duplicate-|,1,[0]
