Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop:]-drop-|,1,[-1000]
-10.0,[TCP:window:170]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:1580796884:2]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack::0]-fragment{tcp:39:False:27}-|[TCP:chksum:35492]-duplicate-|,1,[-10]
-10.0,[TCP:seq:2764877265]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(fragment{ip:-1:False:5},)-|[TCP:options-wscale:145]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}-|[TCP:seq:2330665111]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,fragment{tcp:27:True}(drop,tamper{TCP:load:corrupt})),)-|[TCP:chksum:32458]-tamper{TCP:dport:replace:25492}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(tamper{TCP:load:corrupt}(tamper{TCP:options-timestamp:corrupt},),tamper{TCP:options-timestamp:replace:2002451501}))-|[TCP:options-wscale:241]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:reserved:3:4]-tamper{TCP:options-wscale:replace:93}-|,1,[-10]
-10.0,[TCP:options-mss:10989]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:sport:57337]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True},),)-|[TCP:dport:36629]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|[TCP:flags:FSRUEN]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:flags:replace:FUE}(fragment{tcp:27:True:29}(,tamper{TCP:options-altchksumopt:replace:}(duplicate,)),)-|[TCP:window:70]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-md5header:c4622a013ad293208f8963a8e3e7e759]-duplicate-|,1,[-10]
-10.0,"[TCP:flags:FUC]-tamper{TCP:options-mss:replace:34797}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:seq:3955775318]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:options-sack::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[-10]
-10.0,"[TCP:sport:57337]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True:18}(fragment{tcp:-1:False},),)-|[TCP:urgptr:41396]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,[TCP:reserved:7:3]-tamper{TCP:load:replace:tvpwmqjws1}-|,1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:flags:corrupt}-|[TCP:options-wscale:106]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:load::0]-tamper{TCP:reserved:replace:7}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sack::0]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:window:replace:40},),)-|[TCP:flags:]-tamper{TCP:options-mss:replace:55458}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{ip:-1:False:10}-|[TCP:dataofs:7:1]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:58:False}(duplicate(duplicate(,duplicate),),)-|[TCP:seq:1484177510]-tamper{TCP:urgptr:replace:50463}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|[TCP:dataofs:3]-tamper{TCP:options-uto:replace:63}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-timestamp:1712682904]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|[TCP:options-md5header:4a0aaeffc6d16ca1db5521d454c7c77b:3]-tamper{TCP:sport:replace:7577}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:reserved:0]-fragment{tcp:51:False}-|[TCP:dport:63362]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:215]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-timestamp:1133560295]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}-|[TCP:ack:2999472436]-tamper{TCP:dataofs:replace:6}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{ip:47:True:32}-|[TCP:chksum:51138]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(duplicate,tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:corrupt},),)),fragment{tcp:-1:True})-|[TCP:options-mss:63477]-tamper{TCP:sport:replace:26066}-|",1,[-10]
-10.0,[TCP:chksum:43403]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-timestamp:replace:2304866452})-|[TCP:options-timestamp:1080099692]-tamper{TCP:load:corrupt}-|",1,[-10]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:dataofs:replace:15},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True}(duplicate,))-|",1,[0]
0.0,[TCP:options-md5header:6582e2291f6033b0dcb3218fad9974df]-|,1,[0]
0.0,[TCP:load:tn5zxfpvy5]-|,1,[0]
0.0,[TCP:options-md5header:7f88b27619a9ef21075daacd646eeef7]-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:chksum:49962]-|,1,[0]
0.0,[TCP:chksum:19629]-|,1,[0]
0.0,[TCP:options-md5header:3b9d8778592c11678afc4162dfb6c21d]-|,1,[0]
0.0,[TCP:options-uto:177]-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-wscale:42]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:seq:1968416249]-|,1,[0]
0.0,[TCP:options-sack::3]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(drop,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-uto:replace:216})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,duplicate)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,[TCP:ack:1806601213]-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(duplicate(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok::2]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-wscale:90:3]-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:21:True:11}(,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:dataofs:replace:15}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt},tamper{TCP:dport:replace:2036})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-md5header:replace:df817f374e35b4a4bd4e6ef796fc9907},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:2036},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:4427}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok::2]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},duplicate(,fragment{tcp:58:False}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:seq:replace:2700080042},duplicate(,fragment{tcp:58:False}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-mss:replace:12790}),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,fragment{tcp:54:False})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:41}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:3044525456}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{ip:-1:True:28},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:103}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-uto:replace:55},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:254}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:ack:replace:2478292971},),tamper{TCP:load:replace:__DNS_REQUEST__})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:30:False:15},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:replace:15},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:-1:False},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:12766}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(,tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,[TCP:options-altchksum:22]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-wscale:1]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:-1:True}(,tamper{TCP:options-sackok:replace:}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(duplicate,),tamper{TCP:load:replace:__DNS_REQUEST__})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(drop,tamper{TCP:options-uto:replace:216}(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(duplicate,fragment{tcp:58:False}))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-wscale:replace:92})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(tamper{TCP:dataofs:replace:15},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-altchksum:replace:108})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:sport:replace:25465})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:dport:replace:24213},tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:2036},tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt},tamper{TCP:dport:replace:2036}(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:2036}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:103}-|[TCP:options-eol::1]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(duplicate(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sack:corrupt}(tamper{TCP:options-nop:replace:},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:0}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(duplicate,tamper{TCP:options-uto:replace:216}(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,[TCP:seq:3878225846]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:212}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,fragment{ip:-1:True}),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:28:False}-|,1,[0]
0.0,"[TCP:options-sackok::1]-duplicate(,tamper{TCP:options-wscale:replace:141})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:21:True:11}(,tamper{TCP:options-sackok:replace:}(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:42:False}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:58148}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:reserved:replace:7}(tamper{TCP:chksum:replace:63215},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate-|[TCP:options-eol::0]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True}(,fragment{tcp:54:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),tamper{TCP:dport:replace:2036})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}(fragment{tcp:-1:False}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:replace:15}(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:seq:replace:2700080042},duplicate(fragment{tcp:58:False},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:3044525456}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:7}(fragment{tcp:26:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-mss:replace:53783},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:43658}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:load:replace:__DNS_REQUEST__})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:36:True:1}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:4427}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,fragment{tcp:54:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,[TCP:options-sackok::1]-tamper{TCP:reserved:replace:7}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(drop,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:sport:replace:2370},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-wscale:replace:92}(tamper{TCP:options-mss:replace:31936},))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:replace:1d1b729a377017957b380c4bec1dd7f2}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-fragment{ip:8:False:12}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:7}(duplicate(tamper{TCP:sport:replace:10888},),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dport:corrupt}-|[TCP:options-nop:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:16:True:8},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:load:replace:__DNS_REQUEST__},duplicate(drop,))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(drop,tamper{TCP:options-uto:replace:216}(tamper{TCP:options-sackok:corrupt},)),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:urgptr:replace:58995}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,tamper{TCP:window:replace:170})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:reserved:corrupt},tamper{TCP:options-timestamp:replace:1775848961})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:replace:0},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:54:False}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:dataofs:replace:15},)-|[TCP:options-altchksumopt::1]-duplicate-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:6323}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:options-altchksum:replace:108})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,fragment{tcp:58:False}(fragment{tcp:-1:True},)),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:options-uto:replace:216}(tamper{TCP:options-sackok:corrupt},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(fragment{tcp:58:False},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,tamper{TCP:chksum:replace:21159})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(tamper{TCP:options-sack:corrupt},fragment{tcp:6:False})-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(duplicate(fragment{tcp:-1:False}(,tamper{TCP:seq:corrupt}),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-altchksum:replace:108})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:10:False:13}(,tamper{TCP:options-sackok:replace:}))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-md5header:replace:df817f374e35b4a4bd4e6ef796fc9907}(tamper{TCP:options-sack:replace:},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-mss:replace:12790}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True}(tamper{TCP:options-wscale:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:1885569722}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False},drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:dport:replace:2036})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dport:corrupt}(tamper{TCP:dataofs:replace:2},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:15}-|[TCP:options-nop::0]-drop-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:2036}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{ip:-1:True:28},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:options-timestamp:replace:2002451501},fragment{tcp:58:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,duplicate),tamper{TCP:load:replace:__DNS_REQUEST__})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate(,tamper{TCP:options-uto:replace:55}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:15}-|[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:window:replace:130})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:92},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:dport:replace:24213},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate(fragment{ip:-1:True:5},))-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:58:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,tamper{TCP:options-timestamp:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:seq:corrupt}(tamper{TCP:ack:corrupt},))-|",1,[0]
0.0,[TCP:options-sackok::1]-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:3899472369}-|,1,[0]
0.0,[TCP:options-sack::0]-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:-1:False:11}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:1190429d24dd33c517b75e572e1efbca}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate)-|[TCP:options-eol::0]-duplicate(duplicate(tamper{TCP:options-altchksum:replace:116},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:reserved:corrupt}(duplicate,),tamper{TCP:options-timestamp:replace:1775848961})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:options-sackok:]-tamper{TCP:chksum:replace:34232}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(tamper{TCP:options-timestamp:replace:2002451501},fragment{tcp:58:False}))-|",1,[0]
