Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:dataofs:replace:10},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,fragment{tcp:-1:False})-|[TCP:flags:PA]-duplicate-|",1,[0]
0.0,[TCP:options-sack::2]-tamper{TCP:ack:replace:1651884815}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:3373425996}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate(,tamper{TCP:options-wscale:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:21:True}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(tamper{TCP:flags:corrupt},),),)-|",1,[0]
0.0,[TCP:options-nop:]-|[TCP:options-eol::0]-tamper{TCP:options-mss:replace:63699}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:50:False:14}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False:14}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}(tamper{TCP:ack:replace:3708402353}(tamper{TCP:urgptr:replace:49557},),)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:180}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:49678}(tamper{TCP:dport:replace:60361},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:35152}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:223}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:4}(tamper{TCP:options-uto:replace:176},)-|",1,[0]
0.0,"[TCP:reserved:0:0]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack::1]-tamper{TCP:window:replace:190}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-duplicate-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:3}-|,1,[0]
0.0,[TCP:options-altchksumopt::1]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:7}(tamper{TCP:options-timestamp:replace:3396872766},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:2618461778}-|,1,[0]
0.0,"[TCP:options-sack::1]-tamper{TCP:options-md5header:replace:ff68a8cbd1aeed185e5ef12cf0b3c1e0}(tamper{TCP:window:replace:190}(tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:4244579838}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-uto:replace:176},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:corrupt}(drop,),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:64534}(tamper{TCP:options-wscale:replace:124},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-altchksum:replace:194})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:sport:replace:15822},)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:2811},drop)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:20363}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:replace:4882},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack::1]-tamper{TCP:options-md5header:replace:ff68a8cbd1aeed185e5ef12cf0b3c1e0}(tamper{TCP:window:replace:190},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-altchksum:replace:195},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:22:True},tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:63711}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:56:False:41}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(tamper{TCP:dataofs:replace:15}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:chksum:replace:60546},duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:11189}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-timestamp:replace:1823333973},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:flags:replace:P},tamper{TCP:options-md5header:replace:9ccfa22ab9e05883c674a1d5132a8621})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:7}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:P},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:27745}-|,1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-altchksum:replace:195}(tamper{TCP:ack:replace:3430254509}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:d2d4aba2e75037e418309d857c63cc13}(tamper{TCP:options-sackok:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:41}(tamper{TCP:reserved:replace:0}(tamper{TCP:dport:replace:50139},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1797197793}(tamper{TCP:ack:replace:3708402353}(tamper{TCP:options-md5header:replace:c872822ede5dd518389912fa48fb7bc9}(fragment{tcp:-1:True}(,tamper{TCP:options-md5header:corrupt}),),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:38737}(tamper{TCP:flags:replace:S},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:3726144479}-|,1,[0]
0.0,[TCP:reserved:0:0]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:30727}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:34603}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}(duplicate(duplicate,fragment{tcp:-1:False}(,tamper{TCP:reserved:replace:4})),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:seq:replace:2065714680},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(duplicate(,tamper{TCP:options-nop:corrupt}),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:22}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-wscale:replace:170})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:3261964461}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:6569}(tamper{TCP:options-uto:replace:176},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False:14}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-md5header:ca0549068ac4daf7e9c483b416d7c5ab]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1797197793}(tamper{TCP:urgptr:replace:49557},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:S}(tamper{TCP:options-mss:replace:47010},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:FRU}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:14:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:10}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:uyryjvsi63}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:ack:replace:3708402353}(tamper{TCP:options-md5header:replace:c872822ede5dd518389912fa48fb7bc9}(fragment{tcp:-1:True}(,tamper{TCP:options-md5header:corrupt}),),),)-|",1,[0]
0.0,[TCP:dataofs:7]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(duplicate,),fragment{tcp:-1:False})-|[TCP:flags:PA]-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{ip:-1:False:26},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:1}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-altchksum:replace:195}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:40695}(tamper{TCP:options-md5header:replace:913039c8117e1c63e81e2aedd38c0b0f}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:6213}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:seq:replace:233408337},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:62737}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:dataofs:replace:15}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:42423}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:1039665295}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:3}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:15}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:6}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,)-|[TCP:options-sackok:]-fragment{tcp:-1:True:7}-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:3}(tamper{TCP:flags:replace:SA},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:PAECN}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:20861}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:FPAECN},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:replace:49593},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:1}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:206},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:35152}-|[TCP:options-sack:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:189}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:0}(tamper{TCP:dport:replace:50139},)-|",1,[0]
0.0,[TCP:options-sack::1]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SRAN}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt},),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:flags:replace:FRC}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:4}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::1]-tamper{TCP:flags:replace:P}-|[TCP:options-sackok:]-drop-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:7},)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:reserved:replace:5}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sack:replace:},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:5}(tamper{TCP:options-uto:replace:232},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:2043972369}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:38184}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:823511108}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False:23}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:11189}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:reserved:0:0]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::1]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:4244579838}(tamper{TCP:options-wscale:replace:20},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:flags:replace:RPA}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:58919}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:12}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:30834}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:35440}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:36761}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}(tamper{TCP:ack:replace:3708402353}(tamper{TCP:flags:replace:SA}(tamper{TCP:sport:replace:13402},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-eol:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:34275}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:913039c8117e1c63e81e2aedd38c0b0f}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,[TCP:options-uto:97]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:1768902941}(tamper{TCP:dataofs:replace:12},)-|",1,[0]
0.0,"[TCP:options-md5header:ca0549068ac4daf7e9c483b416d7c5ab]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:FRUC}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:51}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:seq:replace:208303367},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(tamper{TCP:urgptr:replace:51160},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:28445}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(,drop),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:True:15},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:replace:25102},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:dport:replace:1854},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:12051}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:4561}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:True}(,drop),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:52728}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:360}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:dport:10183]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:1904186668}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:UEC}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:238}(tamper{TCP:options-md5header:replace:b05a64812346f8dea90cdcaf255ce7a9},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:sport:replace:56129}(fragment{tcp:8:False:4},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:replace:18481}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:replace:36023},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:True:14}(,drop),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:reserved:replace:3},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:True:12},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:170}(tamper{TCP:seq:replace:4264650617},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(,fragment{tcp:-1:True}),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:window:replace:130}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{ip:-1:False:32},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:51160}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{ip:-1:False:5},),),),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:150}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:c174d05be1704de75fdc254993d019b8}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,"[TCP:chksum:10061]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:replace:}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(,drop),),)-|",1,[0]
